,date,call_arrive_time,agent_id,serve_time,type_call,type_agent,,,score_call,score_agent
1324,11/1/2022,12:53:28,13,226,?,4,,,?,6.818181818
1325,11/1/2022,12:53:30,115,118,?,2,,,?,28.125
1326,11/1/2022,12:53:33,25,1368,?,1,,,?,47.72727273
1327,11/1/2022,12:54:01,69,81,3,2,,,0.0348075,31.42857143
1328,11/1/2022,12:54:42,99,1560,?,1,,,?,50
1329,11/1/2022,12:54:43,69,620,2,2,,,0.1061107,31.42857143
1330,11/1/2022,12:55:06,145,277,?,2,,,?,32.43243243
1331,11/1/2022,12:55:22,0,1279,?,2,,,?,30
1332,11/1/2022,12:55:31,48,275,?,1,,,?,46.2962963
1333,11/1/2022,12:55:43,115,129,?,2,,,?,28.125
1334,11/1/2022,12:56:00,102,1545,?,3,,,?,10
1335,11/1/2022,12:56:12,142,105,?,3,,,?,15.625
1336,11/1/2022,12:56:19,114,286,?,3,,,?,21.875
1337,11/1/2022,12:56:21,83,179,?,1,,,?,25
1338,11/1/2022,12:57:08,28,72,?,1,,,?,40.71428571
1339,11/1/2022,12:57:09,15,290,1,4,,,0.2581411,17.14285714
1340,11/1/2022,12:57:09,78,993,?,2,,,?,40.625
1341,11/1/2022,12:57:15,103,84,?,3,,,?,20
1342,11/1/2022,12:57:26,125,292,1,3,,,0.1408653,16.66666667
1343,11/1/2022,12:57:40,148,178,?,2,,,?,17.56756757
1344,11/1/2022,12:57:42,107,1935,?,4,,,?,6.666666667
1345,11/1/2022,12:57:57,1,151,3,4,,,0.0495647,10.71428571
1346,11/1/2022,12:58:24,19,2832,1,1,,,0.2396177,40
1347,11/1/2022,12:58:30,67,17,?,1,,,?,45.94594595
1348,11/1/2022,12:58:30,85,571,3,4,,,0.0487696,5.714285714
1349,11/1/2022,12:58:56,115,1131,?,2,,,?,28.125
1350,11/1/2022,12:59:05,153,73,?,1,,,?,50
1351,11/1/2022,12:59:25,142,1190,?,3,,,?,15.625
1352,11/1/2022,12:59:32,89,51,?,3,,,?,14.86486486
1353,11/1/2022,12:59:39,137,2156,2,1,,,0.1227737,49.28571429
1354,11/1/2022,12:59:50,55,82,?,2,,,?,36.48648649
1355,11/1/2022,12:59:53,8,155,?,3,,,?,0
1356,11/1/2022,12:59:59,58,76,?,4,,,?,0
1357,11/1/2022,13:00:02,110,2557,1,1,,,0.1469929,45.71428571
1358,11/1/2022,13:00:03,28,591,?,1,,,?,40.71428571
1359,11/1/2022,13:00:09,140,446,?,2,,,?,24.32432432
1360,11/1/2022,13:00:25,134,2600,2,3,,,0.1163729,20.37037037
1361,11/1/2022,13:00:30,146,798,?,3,,,?,2.702702703
1362,11/1/2022,13:01:01,65,371,?,2,,,?,21.62162162
1363,11/1/2022,13:01:05,63,148,?,3,,,?,29.62962963
1364,11/1/2022,13:01:09,7,886,?,4,,,?,0
1365,11/1/2022,13:01:13,112,123,3,4,,,0.0405704,2.142857143
1366,11/1/2022,13:01:40,82,151,?,1,,,?,48.14814815
1367,11/1/2022,13:01:44,106,407,2,2,,,0.0998049,30.71428571
1368,11/1/2022,13:01:45,108,79,?,3,,,?,10
1369,11/1/2022,13:01:52,61,63,?,3,,,?,6.25
1370,11/1/2022,13:02:42,126,129,3,1,,,0.0344466,38.88888889
1371,11/1/2022,13:02:44,31,1423,1,3,,,0.1491706,22.85714286
1372,11/1/2022,13:02:46,114,1352,?,3,,,?,21.875
1373,11/1/2022,13:02:46,42,548,?,3,,,?,9.090909091
1374,11/1/2022,13:02:48,58,528,?,4,,,?,0
1375,11/1/2022,13:03:13,67,1410,?,1,,,?,45.94594595
1376,11/1/2022,13:03:35,20,776,?,3,,,?,25
1377,11/1/2022,13:03:40,57,38,2,3,,,0.0864711,25.71428571
1378,11/1/2022,13:03:46,116,323,3,3,,,0.0471612,20.71428571
1379,11/1/2022,13:03:48,61,396,?,3,,,?,6.25
1380,11/1/2022,13:04:04,145,45,?,2,,,?,32.43243243
1381,11/1/2022,13:04:11,135,1374,?,1,,,?,47.2972973
1382,11/1/2022,13:04:23,103,90,?,3,,,?,20
1383,11/1/2022,13:04:27,90,634,3,4,,,0.0460208,5
1384,11/1/2022,13:04:49,80,893,?,2,,,?,34.375
1385,11/1/2022,13:04:54,68,1889,?,1,,,?,44.44444444
1386,11/1/2022,13:05:14,30,1924,?,1,,,?,36.42857143
1387,11/1/2022,13:05:21,113,109,2,4,,,0.0695937,3.703703704
1388,11/1/2022,13:05:41,29,97,3,3,,,0.0346944,17.85714286
1389,11/1/2022,13:05:51,98,1056,1,1,,,0.1746325,47.14285714
1390,11/1/2022,13:05:57,122,787,?,1,,,?,37.03703704
1391,11/1/2022,13:05:59,24,1007,?,3,,,?,18.75
1392,11/1/2022,13:06:24,94,709,1,4,,,0.1668976,16.42857143
1393,11/1/2022,13:06:40,151,274,?,3,,,?,6.756756757
1394,11/1/2022,13:06:43,64,202,?,2,,,?,31.48148148
1395,11/1/2022,13:07:07,153,85,?,1,,,?,50
1396,11/1/2022,13:07:08,133,797,1,2,,,0.1753315,34.28571429
1397,11/1/2022,13:07:19,138,55,?,3,,,?,12.5
1398,11/1/2022,13:07:52,100,200,?,1,,,?,45
1399,11/1/2022,13:08:01,71,1621,1,2,,,0.186377,33.57142857
1400,11/1/2022,13:08:20,138,216,?,3,,,?,12.5
1401,11/1/2022,13:08:24,129,561,?,2,,,?,31.08108108
1402,11/1/2022,13:08:53,70,677,?,2,,,?,27.02702703
1403,11/1/2022,13:09:10,86,692,3,2,,,0.0372541,32.14285714
1404,11/1/2022,13:09:23,11,268,?,2,,,?,28.57142857
1405,11/1/2022,13:09:24,144,1002,?,1,,,?,35
1406,11/1/2022,13:09:58,83,149,?,1,,,?,25
1407,11/1/2022,13:10:03,145,296,?,2,,,?,32.43243243
1408,11/1/2022,13:10:10,91,432,?,1,,,?,38.57142857
1409,11/1/2022,13:10:18,97,1572,?,2,,,?,27.14285714
1410,11/1/2022,13:10:26,73,1042,2,2,,,0.0717324,32.85714286
1411,11/1/2022,13:10:29,136,845,2,4,,,0.0757159,17.39130435
1412,11/1/2022,13:10:30,34,919,2,1,,,0.0757935,46.42857143
1413,11/1/2022,13:10:46,8,226,?,3,,,?,0
1414,11/1/2022,13:10:47,141,875,?,2,,,?,16.21621622
1415,11/1/2022,13:11:17,65,842,?,2,,,?,21.62162162
1416,11/1/2022,13:11:18,58,196,?,4,,,?,0
1417,11/1/2022,13:11:42,84,1222,3,4,,,0.0487696,14.28571429
1418,11/1/2022,13:11:58,153,143,?,1,,,?,50
1419,11/1/2022,13:11:59,55,77,?,2,,,?,36.48648649
1420,11/1/2022,13:12:07,138,566,?,3,,,?,12.5
1421,11/1/2022,13:12:13,89,288,?,3,,,?,14.86486486
1422,11/1/2022,13:12:24,100,539,?,1,,,?,45
1423,11/1/2022,13:12:35,78,237,?,2,,,?,40.625
1424,11/1/2022,13:13:03,15,2996,2,4,,,0.0668597,17.14285714
1425,11/1/2022,13:13:16,48,193,?,1,,,?,46.2962963
1426,11/1/2022,13:13:20,106,2110,2,2,,,0.0563793,30.71428571
1427,11/1/2022,13:13:31,125,516,1,3,,,0.3140274,16.66666667
1428,11/1/2022,13:13:55,93,548,2,1,,,0.107376,45
1429,11/1/2022,13:14:01,108,300,?,3,,,?,10
1430,11/1/2022,13:14:22,62,85,3,4,,,0.0487696,15.71428571
1431,11/1/2022,13:14:44,4,867,1,3,,,0.1409048,25
1432,11/1/2022,13:14:55,130,1015,1,1,,,0.1926016,47.85714286
1433,11/1/2022,13:15:08,132,254,2,1,,,0.0979718,50
1434,11/1/2022,13:15:14,112,126,2,4,,,0.100701,2.142857143
1435,11/1/2022,13:15:18,119,482,?,1,,,?,30
1436,11/1/2022,13:15:20,140,439,?,2,,,?,24.32432432
1437,11/1/2022,13:15:28,154,42,2,3,,,0.0859612,25
1438,11/1/2022,13:15:28,126,303,2,1,,,0.0859612,38.88888889
1439,11/1/2022,13:15:35,63,230,?,3,,,?,29.62962963
1440,11/1/2022,13:15:47,57,643,2,3,,,0.1139775,25.71428571
1441,11/1/2022,13:15:54,148,415,?,2,,,?,17.56756757
1442,11/1/2022,13:16:01,9,106,?,2,,,?,33.33333333
1443,11/1/2022,13:16:25,91,804,?,1,,,?,38.57142857
1444,11/1/2022,13:16:47,92,263,?,?,,,?,?
1445,11/1/2022,13:16:53,20,82,?,3,,,?,25
1446,11/1/2022,13:17:06,78,438,?,2,,,?,40.625
1447,11/1/2022,13:17:22,129,647,?,2,,,?,31.08108108
1448,11/1/2022,13:17:23,0,1305,?,2,,,?,30
1449,11/1/2022,13:17:24,28,61,?,1,,,?,40.71428571
1450,11/1/2022,13:17:26,11,134,?,2,,,?,28.57142857
1451,11/1/2022,13:17:43,143,1073,?,2,,,?,33.78378378
1452,11/1/2022,13:17:47,3,1278,?,3,,,?,19.28571429
1453,11/1/2022,13:18:13,29,107,2,3,,,0.1084605,17.85714286
1454,11/1/2022,13:18:30,85,1274,1,4,,,0.2512795,5.714285714
1455,11/1/2022,13:19:02,81,1057,2,1,,,?,37.14285714
1456,11/1/2022,13:19:07,28,58,?,1,,,?,40.71428571
1457,11/1/2022,13:19:08,2,76,?,2,,,?,29.72972973
1458,11/1/2022,13:19:10,116,502,3,3,,,0.0347724,20.71428571
1459,11/1/2022,13:19:16,142,53,?,3,,,?,15.625
1460,11/1/2022,13:19:29,115,227,?,2,,,?,28.125
1461,11/1/2022,13:19:52,151,470,?,3,,,?,6.756756757
1462,11/1/2022,13:20:24,128,1219,?,3,,,?,20
1463,11/1/2022,13:20:44,46,434,?,1,,,?,39.28571429
1464,11/1/2022,13:20:48,113,102,2,4,,,0.0750757,3.703703704
1465,11/1/2022,13:20:53,11,536,?,2,,,?,28.57142857
1466,11/1/2022,13:20:53,82,771,?,1,,,?,48.14814815
1467,11/1/2022,13:20:58,66,648,1,1,,,0.1648278,42.85714286
1468,11/1/2022,13:21:10,77,904,2,3,,,0.1186344,18.57142857
1469,11/1/2022,13:21:38,28,188,?,1,,,?,40.71428571
1470,11/1/2022,13:22:08,138,1220,?,3,,,?,12.5
1471,11/1/2022,13:22:14,41,681,?,2,,,?,28.37837838
1472,11/1/2022,13:22:37,100,267,?,1,,,?,45
1473,11/1/2022,13:23:13,98,2179,1,1,,,0.2210443,47.14285714
1474,11/1/2022,13:23:17,102,1565,?,3,,,?,10
1475,11/1/2022,13:23:23,114,132,?,3,,,?,21.875
1476,11/1/2022,13:23:24,99,454,?,1,,,?,50
1477,11/1/2022,13:23:27,79,144,?,2,,,?,39.18918919
1478,11/1/2022,13:23:40,148,329,?,2,,,?,17.56756757
1479,11/1/2022,13:23:49,93,590,3,1,,,0.0517448,45
1480,11/1/2022,13:23:53,127,671,?,1,,,?,50
1481,11/1/2022,13:24:04,117,378,?,1,,,?,48.64864865
1482,11/1/2022,13:24:13,9,39,?,2,,,?,33.33333333
1483,11/1/2022,13:24:15,115,1925,?,2,,,?,28.125
1484,11/1/2022,13:24:15,36,1713,?,1,,,?,46.66666667
1485,11/1/2022,13:24:49,142,337,?,3,,,?,15.625
1486,11/1/2022,13:25:07,24,588,?,3,,,?,18.75
1487,11/1/2022,13:25:20,155,202,3,4,,,0.0487696,12.14285714
1488,11/1/2022,13:25:55,78,788,?,2,,,?,40.625
1489,11/1/2022,13:25:57,95,684,3,4,,,0.0491256,2.857142857
1490,11/1/2022,13:26:08,31,1348,2,3,,,0.0955246,22.85714286
1491,11/1/2022,13:26:13,140,29,?,2,,,?,24.32432432
1492,11/1/2022,13:26:31,28,219,?,1,,,?,40.71428571
1493,11/1/2022,13:26:52,47,1245,?,3,,,?,5.405405405
1494,11/1/2022,13:26:54,90,986,1,4,,,0.231187,5
1495,11/1/2022,13:26:55,64,1553,?,2,,,?,31.48148148
1496,11/1/2022,13:27:17,147,1579,?,3,,,?,10.81081081
1497,11/1/2022,13:27:32,105,704,3,4,,,0.0359556,4.285714286
1498,11/1/2022,13:27:33,37,3266,?,2,,,?,35.13513514
1499,11/1/2022,13:27:53,145,36,?,2,,,?,32.43243243
1500,11/1/2022,13:28:02,139,190,?,1,,,?,38.63636364
1501,11/1/2022,13:28:12,94,1183,3,4,,,0.0358541,16.42857143
1502,11/1/2022,13:28:24,112,139,3,4,,,0.0305484,2.142857143
1503,11/1/2022,13:28:33,129,472,?,2,,,?,31.08108108
1504,11/1/2022,13:28:46,25,856,?,1,,,?,47.72727273
1505,11/1/2022,13:29:02,91,908,?,1,,,?,38.57142857
1506,11/1/2022,13:29:17,79,1563,?,2,,,?,39.18918919
1507,11/1/2022,13:29:20,45,398,2,2,,,?,30
1508,11/1/2022,13:29:23,148,580,?,2,,,?,17.56756757
1509,11/1/2022,13:29:32,76,97,2,4,,,0.0727814,9.285714286
1510,11/1/2022,13:29:34,132,1988,3,1,,,0.0462781,50
1511,11/1/2022,13:29:49,100,850,?,1,,,?,45
1512,11/1/2022,13:30:11,86,1189,3,2,,,0.0420045,32.14285714
1513,11/1/2022,13:30:33,103,44,?,3,,,?,20
1514,11/1/2022,13:30:54,28,614,?,1,,,?,40.71428571
1515,11/1/2022,13:30:55,117,2093,?,1,,,?,48.64864865
1516,11/1/2022,13:31:12,92,1299,?,?,,,?,?
1517,11/1/2022,13:31:13,153,1128,?,1,,,?,50
1518,11/1/2022,13:31:34,103,128,?,3,,,?,20
1519,11/1/2022,13:31:43,13,252,?,4,,,?,6.818181818
1520,11/1/2022,13:31:48,10,418,3,2,,,0.0487696,29.28571429
1521,11/1/2022,13:31:51,57,20,2,3,,,0.0851431,25.71428571
1522,11/1/2022,13:31:52,145,94,?,2,,,?,32.43243243
1523,11/1/2022,13:31:57,2,61,?,2,,,?,29.72972973
1524,11/1/2022,13:32:01,109,56,?,2,,,?,36.66666667
1525,11/1/2022,13:32:06,66,614,1,1,,,0.1558634,42.85714286
1526,11/1/2022,13:32:11,11,704,?,2,,,?,28.57142857
1527,11/1/2022,13:32:37,114,107,?,3,,,?,21.875
1528,11/1/2022,13:32:47,140,393,?,2,,,?,24.32432432
1529,11/1/2022,13:32:54,32,2673,?,1,,,?,44.28571429
1530,11/1/2022,13:32:59,73,851,1,2,,,0.1423539,32.85714286
1531,11/1/2022,13:33:07,94,543,3,4,,,0.050788,16.42857143
1532,11/1/2022,13:33:12,5,156,?,1,,,?,43.24324324
1533,11/1/2022,13:33:27,35,311,?,1,,,?,50
1534,11/1/2022,13:33:28,27,44,?,3,,,?,20.45454545
1535,11/1/2022,13:33:31,9,437,?,2,,,?,33.33333333
1536,11/1/2022,13:33:39,146,382,?,3,,,?,2.702702703
1537,11/1/2022,13:33:41,57,56,1,3,,,0.1263271,25.71428571
1538,11/1/2022,13:33:42,151,1029,?,3,,,?,6.756756757
1539,11/1/2022,13:34:16,136,915,3,4,,,0.0417624,17.39130435
1540,11/1/2022,13:34:44,103,607,?,3,,,?,20
1541,11/1/2022,13:34:52,142,71,?,3,,,?,15.625
1542,11/1/2022,13:35:04,62,249,3,4,,,0.0362784,15.71428571
1543,11/1/2022,13:35:08,5,360,?,1,,,?,43.24324324
1544,11/1/2022,13:35:13,41,1023,?,2,,,?,28.37837838
1545,11/1/2022,13:35:27,114,542,?,3,,,?,21.875
1546,11/1/2022,13:35:42,51,188,?,1,,,?,42.14285714
1547,11/1/2022,13:35:43,142,501,?,3,,,?,15.625
1548,11/1/2022,13:35:45,143,1471,?,2,,,?,33.78378378
1549,11/1/2022,13:35:46,156,370,3,4,,,0.0311988,12.85714286
1550,11/1/2022,13:35:50,137,203,3,1,,,0.0359556,49.28571429
1551,11/1/2022,13:35:59,121,1538,?,2,,,?,18.91891892
1552,11/1/2022,13:36:07,121,162,?,2,,,?,18.91891892
1553,11/1/2022,13:36:15,2,111,?,2,,,?,29.72972973
1554,11/1/2022,13:36:20,4,1439,3,3,,,0.0398789,25
1555,11/1/2022,13:36:29,97,1280,?,2,,,?,27.14285714
1556,11/1/2022,13:36:40,155,323,3,4,,,0.0365357,12.14285714
1557,11/1/2022,13:36:43,157,297,1,2,,,0.1862385,39.13043478
1558,11/1/2022,13:37:13,131,211,?,3,,,?,13.63636364
1559,11/1/2022,13:37:18,22,69,1,3,,,0.1761427,30.43478261
1560,11/1/2022,13:37:32,129,411,?,2,,,?,31.08108108
1561,11/1/2022,13:37:40,99,307,?,1,,,?,50
1562,11/1/2022,13:37:41,145,45,?,2,,,?,32.43243243
1563,11/1/2022,13:38:37,78,342,?,2,,,?,40.625
1564,11/1/2022,13:38:42,112,156,1,4,,,0.1490959,2.142857143
1565,11/1/2022,13:38:49,16,2083,?,2,,,?,40
1566,11/1/2022,13:39:13,43,1909,?,3,,,?,22.14285714
1567,11/1/2022,13:39:13,124,264,?,3,,,?,27.77777778
1568,11/1/2022,13:39:19,84,595,2,4,,,0.0632977,14.28571429
1569,11/1/2022,13:39:33,20,91,?,3,,,?,25
1570,11/1/2022,13:39:57,9,1045,?,2,,,?,33.33333333
1571,11/1/2022,13:39:58,0,774,?,2,,,?,30
1572,11/1/2022,13:40:03,1,154,1,4,,,0.1262354,10.71428571
1573,11/1/2022,13:40:09,51,408,?,1,,,?,42.14285714
1574,11/1/2022,13:40:14,33,692,?,4,,,?,2.272727273
1575,11/1/2022,13:40:41,140,380,?,2,,,?,24.32432432
1576,11/1/2022,13:40:43,93,131,1,1,,,0.1579623,45
1577,11/1/2022,13:40:51,122,109,?,1,,,?,37.03703704
1578,11/1/2022,13:40:52,28,444,?,1,,,?,40.71428571
1579,11/1/2022,13:40:56,48,2188,?,1,,,?,46.2962963
1580,11/1/2022,13:40:56,20,812,?,3,,,?,25
1581,11/1/2022,13:41:07,69,528,2,2,,,0.0923875,31.42857143
1582,11/1/2022,13:41:10,81,739,2,1,,,?,37.14285714
1583,11/1/2022,13:41:23,63,1169,?,3,,,?,29.62962963
1584,11/1/2022,13:41:32,24,119,?,3,,,?,18.75
1585,11/1/2022,13:41:38,130,1142,3,1,,,0.0370757,47.85714286
1586,11/1/2022,13:41:40,45,727,1,2,,,0.2332054,30
1587,11/1/2022,13:41:41,67,133,?,1,,,?,45.94594595
1588,11/1/2022,13:41:57,57,421,1,3,,,0.132492,25.71428571
1589,11/1/2022,13:42:00,133,339,3,2,,,0.0331586,34.28571429
1590,11/1/2022,13:42:00,113,68,1,4,,,0.209875,3.703703704
1591,11/1/2022,13:42:22,95,363,3,4,,,0.0470449,2.857142857
1592,11/1/2022,13:43:06,125,37,2,3,,,0.062776,16.66666667
1593,11/1/2022,13:43:23,24,84,?,3,,,?,18.75
1594,11/1/2022,13:43:29,53,154,?,2,,,?,37.83783784
1595,11/1/2022,13:43:41,14,155,?,2,,,?,27.27272727
1596,11/1/2022,13:43:49,21,1893,?,2,,,?,15
1597,11/1/2022,13:44:23,2,189,?,2,,,?,29.72972973
1598,11/1/2022,13:44:25,93,86,3,1,,,0.0411611,45
1599,11/1/2022,13:44:26,24,276,?,3,,,?,18.75
1600,11/1/2022,13:44:43,22,302,2,3,,,0.1061107,30.43478261
1601,11/1/2022,13:44:59,17,447,?,2,,,?,31.25
1602,11/1/2022,13:45:00,110,0,?,1,,,?,45.71428571
1603,11/1/2022,13:45:02,67,1746,?,1,,,?,45.94594595
1604,11/1/2022,13:45:13,129,519,?,2,,,?,31.08108108
1605,11/1/2022,13:45:14,7,550,?,4,,,?,0
1606,11/1/2022,13:45:18,54,4076,1,3,,,0.1653681,24.28571429
1607,11/1/2022,13:45:29,154,290,3,3,,,0.0554947,25
1608,11/1/2022,13:45:32,137,1033,3,1,,,0.0460665,49.28571429
1609,11/1/2022,13:45:36,82,511,?,1,,,?,48.14814815
1610,11/1/2022,13:45:39,91,339,?,1,,,?,38.57142857
1611,11/1/2022,13:45:56,78,605,?,2,,,?,40.625
1612,11/1/2022,13:46:14,68,2359,?,1,,,?,44.44444444
1613,11/1/2022,13:46:15,10,374,1,2,,,0.1735949,29.28571429
1614,11/1/2022,13:46:16,127,2143,?,1,,,?,50
1615,11/1/2022,13:46:19,149,1745,3,4,,,0.0583442,4.545454546
1616,11/1/2022,13:46:36,51,462,?,1,,,?,42.14285714
1617,11/1/2022,13:47:37,115,77,?,2,,,?,28.125
1618,11/1/2022,13:47:54,103,74,?,3,,,?,20
1619,11/1/2022,13:48:03,110,377,1,1,,,0.1969087,45.71428571
1620,11/1/2022,13:48:03,52,632,?,3,,,?,12.16216216
1621,11/1/2022,13:48:28,46,2178,?,1,,,?,39.28571429
1622,11/1/2022,13:48:29,20,171,?,3,,,?,25
1623,11/1/2022,13:48:30,124,194,?,3,,,?,27.77777778
1624,11/1/2022,13:48:32,12,1474,?,3,,,?,11.36363636
1625,11/1/2022,13:48:34,34,1628,1,1,,,0.1425981,46.42857143
1626,11/1/2022,13:48:43,35,674,?,1,,,?,50
1627,11/1/2022,13:48:50,62,228,3,4,,,0.0487696,15.71428571
1628,11/1/2022,13:49:19,66,1251,3,1,,,0.0543093,42.85714286
1629,11/1/2022,13:49:23,20,10,?,3,,,?,25
1630,11/1/2022,13:49:23,93,161,2,1,,,0.1036493,45
1631,11/1/2022,13:49:40,148,575,?,2,,,?,17.56756757
1632,11/1/2022,13:49:42,142,54,?,3,,,?,15.625
1633,11/1/2022,13:49:51,24,159,?,3,,,?,18.75
1634,11/1/2022,13:50:02,105,1506,2,4,,,0.1166632,4.285714286
1635,11/1/2022,13:50:05,146,620,?,3,,,?,2.702702703
1636,11/1/2022,13:50:09,31,1496,2,3,,,0.1085612,22.85714286
1637,11/1/2022,13:51:22,2,1298,?,2,,,?,29.72972973
1638,11/1/2022,13:51:51,80,218,?,2,,,?,34.375
1639,11/1/2022,13:51:57,17,64,?,2,,,?,31.25
1640,11/1/2022,13:52:19,112,208,3,4,,,0.0313006,2.142857143
1641,11/1/2022,13:52:31,56,2371,?,4,,,?,1.351351351
1642,11/1/2022,13:53:08,93,433,2,1,,,0.102118,45
1643,11/1/2022,13:53:08,155,372,2,4,,,0.064721,12.14285714
1644,11/1/2022,13:53:21,157,1018,1,2,,,0.1507954,39.13043478
1645,11/1/2022,13:53:46,17,303,?,2,,,?,31.25
1646,11/1/2022,13:53:50,120,2318,?,3,,,?,9.45945946
1647,11/1/2022,13:54:03,51,696,?,1,,,?,42.14285714
1648,11/1/2022,13:54:08,156,239,3,4,,,0.0499632,12.85714286
1649,11/1/2022,13:54:20,23,750,?,1,,,?,40.54054054
1650,11/1/2022,13:54:21,24,366,?,3,,,?,18.75
1651,11/1/2022,13:54:51,1,2404,1,4,,,0.1260808,10.71428571
1652,11/1/2022,13:55:00,71,841,1,2,,,0.1646745,33.57142857
1653,11/1/2022,13:55:23,139,153,?,1,,,?,38.63636364
1654,11/1/2022,13:55:25,28,50,?,1,,,?,40.71428571
1655,11/1/2022,13:55:36,78,1560,?,2,,,?,40.625
1656,11/1/2022,13:55:38,36,1059,?,1,,,?,46.66666667
1657,11/1/2022,13:55:41,158,2448,1,1,,,0.1495484,47.82608696
1658,11/1/2022,13:55:45,129,197,?,2,,,?,31.08108108
1659,11/1/2022,13:55:55,153,2852,?,1,,,?,50
1660,11/1/2022,13:55:56,7,114,?,4,,,?,0
1661,11/1/2022,13:56:29,39,2199,?,1,,,?,44.59459459
1662,11/1/2022,13:56:43,103,838,?,3,,,?,20
1663,11/1/2022,13:56:43,20,48,?,3,,,?,25
1664,11/1/2022,13:56:47,28,159,?,1,,,?,40.71428571
1665,11/1/2022,13:56:48,159,83,2,4,,,0.0717426,15.2173913
1666,11/1/2022,13:56:49,11,148,?,2,,,?,28.57142857
1667,11/1/2022,13:57:20,7,342,?,4,,,?,0
1668,11/1/2022,13:57:26,113,241,2,4,,,0.0609655,3.703703704
1669,11/1/2022,13:57:42,79,123,?,2,,,?,39.18918919
1670,11/1/2022,13:58:17,41,1482,?,2,,,?,28.37837838
1671,11/1/2022,13:58:37,53,346,?,2,,,?,37.83783784
1672,11/1/2022,13:58:40,97,116,?,2,,,?,27.14285714
1673,11/1/2022,13:58:51,115,520,?,2,,,?,28.125
1674,11/1/2022,13:58:56,58,84,?,4,,,?,0
1675,11/1/2022,13:59:13,138,712,?,3,,,?,12.5
1676,11/1/2022,13:59:28,73,516,1,2,,,0.1753089,32.85714286
1677,11/1/2022,13:59:37,160,258,1,4,,,0.1847274,0
1678,11/1/2022,13:59:38,27,1015,?,3,,,?,20.45454545
1679,11/1/2022,13:59:55,97,3248,?,2,,,?,27.14285714
1680,11/1/2022,13:59:56,57,39,1,3,,,0.1507954,25.71428571
1681,11/1/2022,14:00:11,10,503,3,2,,,0.0454323,29.28571429
1682,11/1/2022,14:00:14,95,962,3,4,,,0.0556772,2.857142857
1683,11/1/2022,14:00:14,22,820,1,3,,,0.186377,30.43478261
1684,11/1/2022,14:00:48,7,59,?,4,,,?,0
1685,11/1/2022,14:00:48,23,19,?,1,,,?,40.54054054
1686,11/1/2022,14:00:48,159,97,2,4,,,0.0778833,15.2173913
1687,11/1/2022,14:01:01,35,210,?,1,,,?,50
1688,11/1/2022,14:01:12,24,926,?,3,,,?,18.75
1689,11/1/2022,14:01:36,125,52,2,3,,,0.0717581,16.66666667
1690,11/1/2022,14:01:41,90,320,2,4,,,0.0794032,5
1691,11/1/2022,14:01:42,128,553,?,3,,,?,20
1692,11/1/2022,14:01:45,92,279,?,?,,,?,?
1693,11/1/2022,14:02:00,93,2325,1,1,,,0.1576929,45
1694,11/1/2022,14:02:13,11,328,?,2,,,?,28.57142857
1695,11/1/2022,14:02:15,55,877,?,2,,,?,36.48648649
1696,11/1/2022,14:02:21,52,52,?,3,,,?,12.16216216
1697,11/1/2022,14:02:24,147,763,?,3,,,?,10.81081081
1698,11/1/2022,14:02:26,122,1087,?,1,,,?,37.03703704
1699,11/1/2022,14:02:27,143,458,?,2,,,?,33.78378378
1700,11/1/2022,14:02:42,20,81,?,3,,,?,25
1701,11/1/2022,14:03:02,161,1018,1,1,,,0.2374126,45.65217391
1702,11/1/2022,14:03:07,5,147,?,1,,,?,43.24324324
1703,11/1/2022,14:03:24,112,491,2,4,,,0.0939113,2.142857143
1704,11/1/2022,14:03:31,47,32,?,3,,,?,5.405405405
1705,11/1/2022,14:03:39,110,229,3,1,,,0.0487696,45.71428571
1706,11/1/2022,14:03:46,148,926,?,2,,,?,17.56756757
1707,11/1/2022,14:04:03,20,40,?,3,,,?,25
1708,11/1/2022,14:04:15,79,198,?,2,,,?,39.18918919
1709,11/1/2022,14:04:21,26,820,?,1,,,?,36.36363636
1710,11/1/2022,14:04:38,8,47,?,3,,,?,0
1711,11/1/2022,14:04:48,35,1870,?,1,,,?,50
1712,11/1/2022,14:05:09,140,1459,?,2,,,?,24.32432432
1713,11/1/2022,14:05:13,58,89,?,4,,,?,0
1714,11/1/2022,14:05:30,38,646,?,3,,,?,13.51351351
1715,11/1/2022,14:05:33,20,1596,?,3,,,?,25
1716,11/1/2022,14:06:10,0,171,?,2,,,?,30
1717,11/1/2022,14:06:12,29,1130,3,3,,,0.039013,17.85714286
1718,11/1/2022,14:06:31,116,605,1,3,,,0.186377,20.71428571
1719,11/1/2022,14:06:45,56,126,?,4,,,?,1.351351351
1720,11/1/2022,14:06:47,155,123,1,4,,,0.205842,12.14285714
1721,11/1/2022,14:06:47,102,67,?,3,,,?,10
1722,11/1/2022,14:08:15,51,2141,?,1,,,?,42.14285714
1723,11/1/2022,14:08:16,4,683,3,3,,,0.0365357,25
1724,11/1/2022,14:08:40,134,249,2,3,,,0.0829227,20.37037037
1725,11/1/2022,14:08:40,23,349,?,1,,,?,40.54054054
1726,11/1/2022,14:08:40,57,27,1,3,,,0.1263271,25.71428571
1727,11/1/2022,14:08:48,102,94,?,3,,,?,10
1728,11/1/2022,14:09:01,110,307,2,1,,,0.105311,45.71428571
1729,11/1/2022,14:09:13,0,220,?,2,,,?,30
